,content,label
49373,손자들이 왔는데도 과자 한 봉지도 사줄 수가 없다는 사실에 슬펐어.,2
9914,따라하기 좋은 래시피 감사합니다.,0
5351,나 오늘 공항에서 내가 제일 좋아하는 연예인 봤어!,0
20626,요즘 친구들도 하나둘씩 다 결혼하고 이러다가 나 혼자만 남겠어.,1
12002, 물론 어리버리한게 진영이의 매력이기더 하지만 ㅋㅋ,0
36909,박그네정부 과관아니다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1
2136,나 드디어 남자친구한테 프러포즈 받았어!,0
11424,Happy brithday to you~!,0
46733,아이들 키우고 뒷바라지하다 보니깐 마땅히 우리 부부 노후준비를 하나도 못 해놨어.,2
2942,엄마와 처음으로 단둘이 여행을 갔어. 어색하기도 했지만 뜻 깊은 시간이었어.,0
62754,오늘 돈까스 튀겻는데 탓네요 ....,2
19781,결혼을 준비하는데 남자친구가 도와주지도 않고 왜 이렇게 혼자 준비해야 하는 게 많은지 너무 짜증이 나.,1
1677,걷기 운동을 했더니 체력이 좋아지는 것이 느껴져.,0
19547,우리 집 현관 앞에 있는 앞집 자전거를 치워달라 해야겠는데 젊은이라서 걱정이네.,1
2774,나는 다른 사람을 만나는 게 익숙하지 않아. 그래서 오늘 새롭게 만날 분을 위해 여러 가지를 준비했어.,0
8978,이런게 우리가 배워야할 가장 아름다운 참교육입니다,0
47040,여자친구를 정말 사랑하지만 여자친구 집이 가난해서 결혼하고 싶지는 않아. 어떻게 해야 할지 모르겠고 괴로워.,2
10764, 수고해주신 일본 소방관들 감사합니다.,0
4609,이번에 아이 낳고 조리원에 있어 보니까 정말 감사하더라고.,0
4499,나는 가족들이랑 있을 때 가장 편안해.,0
57692,경쟁사에서 나를 더 좋은 조건에 스카우트하려고 해서 지금 회사에 사표를 냈는데 사기였어.,2
16912,오늘 제출해야 하는 자료를 열심히 준비해놓고 집에 두고 왔어. 나 스스로가 너무 한심하고 어떻게 해야 하는지 당황스러워.,1
43688,어떻게 죽여야 속이 시원할까...,1
54417,가난으로 고생했던 경험을 내 자식들에게까지 물려주게 될 것 같아서 겁이 나.,2
16157,가족들에게 의사가 나에 대해 얘기한 게 없는지 물어봤는데 다들 머뭇거려서 불안해.,1
53079,회사 임원에게 질책을 당하는 나를 감싸주는 상사가 아무도 없어서 너무 슬퍼.,2
59944,나지금정말너무힘들어서그러는데 아빠한테 말씀드려야될까,2
57292,아파서 오랫동안 투병하다 보니 가족들과도 멀어진 느낌이야.,2
39005, 완전 기대중!!,1
12870,이번에 입학했는데 다들 친하게 지내는데 나만 어울리지 못하고 친구 못 사귀고 혼자 학교 생활할까 봐 초조해.,1
46195,직장 다니는 게 꼭 서바이벌 같아.,2
49121,노인정에 가도 노인들은 나한테 말도 안 걸어줘서 나는 외톨이라 슬퍼.,2
51643,고등학교 동창을 오랜만에 만났는데 실망만 하고 왔어.,2
1335,오래전 가입한 적금이 금리가 높아 이자 수입이 많아서 좋아.,0
614,아내와 함께 가게를 시작했는데 장사가 잘되고 있어서 기쁘다.,0
315,며느리 덕분에 나도 모르게 신이 나서 산책을 너무 오래 했지 뭐야.,0
63429,여전히 가끔 니 프사를 보게되고변한 프사를 보면 나도 모르게.가슴이 쿵하면서 주저하게된다.,2
63702,지금 저 생각은 하긴 할까요???ㅠㅠ,2
60980,여자 몸매도 그렇도 둘이 커플이라서 요가방송 찍었다는데 ㅋ암튼 ㅜㅜ 부럽심,2
37407,저 아이가 14살 이라는게 더 믿기지가 않는다,1
51668,친구들과 성적으로 감정 상하는 게 너무 힘들어.,2
7333,엘지 팟팅!,0
36746,아 퇴근 하고 왔는데피곤해 죽겠는데유게를 하고 있다니...,1
60844,나도 헤어졌다 기사 좀,2
24369,반에서 나 혼자만 수학 오 등급을 받아서 너무 부끄럽고 속상해.,1
27795,이제 곧 오십 대를 바라보고 있자니 고민이 생겨.,1
10122, 항상 지켜보구 있는 사람(?) 으로써 느끼는게 있써요,0
46162,날 괴롭히는 친구가 있었어.,2
60787,가벼운 놈 소리 많이 듣는 나로서는 위트가 일상화 되어 있는 미국의 문화가 참(true)으로 부럽다.,2
46712,내 친한 친구가 나를 같이 괴롭히지 않으면 자기도 왕따당한다고 내 뺨을 때렸어. 아픈 것보다 너무 슬펐어.,2
56646,인사 평가를 내가 진행한 업무와 다른 지표로 받아서 속상해.,2
1699,나 이번에 산악회 회장 됐어!,0
9859,백주부님덕분에요 ~~~,0
9582,이때가 생후 6개월때 사진이네요^^,0
26189,내가 입원해 있는 동안에 내 가게를 아내가 멋대로 팔아버렸대. 어떻게 그럴 수 있나 싶어서 너무 당황스러워.,1
3361,아내가 부탁하는 바람에 처남에게 돈을 빌려줬는데 약속대로 갚아서 다행이야.,0
34964,사이영위너도 아니도 뭔 3000만 달러여,1
49397,난 요즘 내 아들과 말도 안 해.,2
41062,언론 껍데기만 쓴 정치 집단...,1
44787,그러니 조센징 소릴 듣지..,1
56561,진로가 뚜렷하게 정해진 친구를 보면 질투가 나요. 이런 마음을 어떻게 고칠 수 있을까요.,2
1293,나는 배가 굉장히 많이 나온 복부 비만에 허리 디스크도 있는데 지난해부터 운동을 시작했어.,0
56486,요즘 아내의 사업이 잘 풀리지 않아서 힘들어하는 아내를 보니 슬퍼.,2
37005,올랜도 개크던데...,1
43509,이정도면 전쟁명분 충분하지 않냐,1
17922,남편 정년퇴임이 내일모레인데 노후준비 때문에 걱정이네.,1
1471,내 친구가 좋은 학원을 소개해 줬어.,0
17236,동성 간의 연애가 혐오스러울 때가 있어.,1
53531,비가 오는 날이면 나에게 부침개를 해주던 남편이 보고 싶은데 이젠 볼 수 없어.,2
27354,내가 괴롭힌 애가 먼저 나를 용서하겠다고 말을 했어. 그 말에 나도 모르게 눈물이 나더라.,1
9360,과학자들 존경스럽군ㅎㅎ,0
4058,아내랑 심각하게 수술비 얘기를 했더니 큰아들이 조용히 통장 하나를 주고 가서 너무 기뻐.,0
11031,한편으로 보면 축하해주고 싶지만 애들입장에서 좀 그런것같네 연애도 중요하지만 애들도 잘 챙겨줄것라고 믿습니다 이쁜사랑 축하해요,0
34904,그걸 바권숭이가 어찌 알게 됬누??,1
51177,친구들이 다 세상을 떠나고 동네에 나만 남았어. 세상에 혼자 남겨진 기분이야.,2
20198,이번에 합동 과제 하는데 복학생 선배가 얼렁뚱땅 아무것도 하지 않으려고 해서 짜증 나.,1
21837,저번 주에 친구와 같은 회사에서 같이 면접을 봤는데 나만 떨어져서 너무 창피해.,1
7035,X맨 부활인가요?,0
17475,다음 달이면 곧 출산이야. 배도 점점 불러오고 숨도 잘 안 쉬어져. 밤에 잠도 안오고.,1
12751,항상 응원합니다...!!,0
12630, 묵묵히 힘든거 다 견뎌내고 드디어 빛을보았네요ㅎㅎ,0
12025,안녕하세요,0
53711,비 오는 날에도 폐지를 줍다가 폐결핵이 재발했어.,2
2188,유학 갔던 여자 친구가 삼 년 만에 한국으로 돌아와서 너무 기뻐.,0
43785,저번부터 이야기하지만 백날 정직한 시위해서 씨알도 안먹힌다.,1
10370,백종원님 레시피 항상 감사합니다.,0
3581,노후의 생활비 걱정이 없어서 기뻐.,0
17538,고등학교에 올라오니 중학교 때보다 수업이 갑자기 어려워져서 당황스러워.,1
60907,일본수준으로 만들어주세요,2
20765,은퇴는 다가오고 노후준비를 위한 재정이 형편없으니 나 자신이 한심하네.,1
51847,몇 달 전에 봤을 때도 정정하셨던 스승님이 오늘 돌아가셨다는 소식을 들으니 슬퍼지네.,2
7515,예감적중!!,0
5248,이번에 원하는 학과에 진학하게 되었어. 축하해줘.,0
60649,길거리에 나보다 작은여자들보면 어찌나 부럽던지ㅎㅎ..,2
27385,당뇨가 집안 내력이라 나도 걸릴까봐 걱정이야.,1
11559,인기가 어디까지 갈건지는 몰라도 계속 달려요,0
2375,새 직장이 아주 마음에 들어! 매일 너무 충실하고 즐겁다.,0
60161,좌약밖에기억안나요 미얀 ㅠ,2
7623,두분 추카드려요다른 드라마에서 다시 같이 연기하는것 보고싶네요^^,0
11367, 내일 프리가 있잖아요^^,0
5984,요즘 기분이 좋고 나 자신이 자랑스러워.,0
61521,눈팅만하고 답장은 안하고ㅠㅠㅠ,2
44549,조폭보다 더 나쁜년,1
4889,오늘 저녁엔 엄마가 불고기를 해주신다고 했어. 엄마는 참 요리를 잘하셔서 날 행복하게 해.,0
50040,이번 주에 중요한 발표가 있었거든. 그런데 발표를 맡을 부장이 병가를 내서 결국 내가 하게 됐어. 나 울렁증이 심해서 긴장하면 굳어 버리는데 어떡해.,2
25937,큰일이야. 직장 동기가 휴게실에서 자기 얘기를 하고 있는 걸 들어버렸어.,1
42415,저런것들은 뒈지지도 않아..,1
10432,어르신 감사합니다.,0
45987,휴 엄마가 또 결혼 언제 하냐고 성화야.,2
61275,>< 삼가고인의 명복을 빕니다ㅜㅜ ><,2
1016,요즘 코로나 때문에 자주 못 만나고 단톡방 대화를 많이 하는데 오히려 더 친구들 사이가 좋아진 느낌이야.,0
15141,입사 후에 업무에 잘 적응할 수 있을지 정말 불안해.,1
7192,외모는 충분히 이쁘다..,0
18628,병원에서 고지혈증이라는 진단을 받았는데 전혀 예상을 못 해서 당황했어.,1
19321,이번 추석엔 친정에다 못 내려간다고 전화했어.,1
11054,부산행 꼭 보러 가야지요 ㅋㅋ,0
6365,내 남자친구는 참 믿음직스러워.,0
59751,게임보다 유게가 끊기가 힘들다...,2
47894,친구 결혼식에서 내가 다 눈물이 나더라고.,2
2061,오늘 괴롭힌 무리들한테 통쾌하게 복수했어. 완전 신나.,0
52520,애들이 아빠만 좋아해. 신경질 나.,2
12556,난 좋음,0
2785,내가 평소 갖고 싶었던 옷을 언니가 인터넷으로 주문해 줘서 아주 기뻐.,0
58642, 이제 탄핵 말고는 없죠.,2
43049,박근혜가 저 사업 추진중인가? 변기녀,1
5295,오늘 중간고사 성적이 나왔는데 기분이 너무 좋아.,0
58975,그래애초에 다 내가혼자 자초한일이고 내잘못이다.,2
57173,요통 때문에 걸음이 느린데 자리에 앉기 전에 출발하는 버스 기사가 야속해.,2
8805,많은 사람들이 연아양을 좋아하고 위대한 스케이팅이라고 한 이유.,0
21240,우울증이 부쩍 심해진 아내가 심한 말을 많이 해서 어떨 때는 혐오스럽기까지 해.,1
37159,댓글이 삭제되었습니다뭐지?,1
31109,요즘 학교에 너무 가기 싫어.,1
3069,팀장님께서 친절하게 대해주셔서 회사에 있는 내내 편안함을 느꼈어.,0
57177,딸아이가 그린 그림 속에 내가 없어서 슬펐어. 병상에 누워 많은 시간을 보냈던 탓일까?,2
6066,이번에 복권을 긁었는데 뭔가 당첨이 될 것 같아! 너무 흥분된다!,0
36579," 나도 만약 이 한마디의 실수가 없었다면, 깜빡 속아 넘어갔을것이다.",1
7494,15년전 영종도 칼국수 집에서 뵜었는데..건강하세요^^~♡♡♡,0
54733,오늘 성적표가 나왔는데 엄마가 보시고 힘들어 하셨어. 나도 속상해서 눈물이 나.,2
13041,보험금 실효 만료 안 되려면 돈 넣어야 하는데 왜 이렇게 안 가져오는 거야.,1
4011,오늘 축구를 하고 왔는데 게임이 잘 풀려서 기분이 좋아!,0
56719,요즘 회사에서 나만 따돌림당하고 버려진 느낌이야.,2
48508,친구는 집이 여러 채가 있는데 나는 아직 집이 한 채도 없어서 너무 부러워.,2
34672,윽..모르고 환기하고 했는댕,1
6671,내 자식들이 글쎄 지들끼리 돈을 모아서 좋은 곳으로 날 이사시켜 줬지 뭐야? 정말 너무 뿌듯하다.,0
16232,보약이 맛이 없어서 먹을 때 구역질이 나.,1
49884,나 진로문제 때문에 너무 힘들어.,2
8855, 어제 런닝맨 완전 재밌었어요!,0
6127,저번 시험보다 평균이 더 올랐어!,0
60307,방탈죄송합니다ㅠ,2
1200,아들에게 내가 평생 운영하던 사업을 물려주고 지금 편안히 생활을 하는 중이야.,0
33539, 그래서 헤어진 사람한테도 연락해 ?,1
47109,여자친구가 갑자기 이별을 통보했어. 너무 배신감 들어.,2
9884,항상 건강한 웃음주셔서 고맙삼...,0
2850,경로당에서 만나는 노인들은 모두 밝고 친절해서 함께 있으면 아주 만족스러워.,0
30444,처남이 나한테 병치레가 잦으니 미리 아내에게 집 명의를 이전해 두래. 정말 열 받아.,1
10930,요즘이거만 본방사수한다 ㅋㅋ,0
36047,벌써 차기작 구상을 시작하셨다니 대단하시네..,1
765,난 정말 행운아인가 봐!,0
17511,새로 들어온 직원 둘이 사고를 쳐서 정신이 없는데 앞으로 또 이런 일이 생길까 불안해.,1
2306,나는 자식들의 도움 없이도 살 수 있을 정도로 돈이 넉넉해. 자식에게 기대지 않아도 된다니 기뻐.,0
8113,"영화의 한장면 같네요,,정말 축하합니다~~^^",0
62424,가난했던 유년 시절을 잊지를 못한다.,2
54952,나이 들어서 건강도 나빠지니까 가족들이 은근히 나를 멀리하는 것 같아.,2
57850,아픈 몸을 이끌고 나와서 일하는 것도 서러워 죽겠는데 사장한테 잔소리까지 들으니 너무 서러워.,2
3025,이제 나이가 드니까 모든게 편해졌어.,0
8069,아쉽지만 좋은노래로 다시 만나요 ?,0
57723,직장에서 큰 충격을 받았어.,2
5241,주말 출근을 하게 됐지만 월요일과 화요일에 쉬기로 해서 기뻐.,0
55217,나 참 어이가 없어서. 친구가 돈 빌릴 때는 그렇게 친한 척을 하더니 갚을 때가 되니까 나를 피하더라고.,2
40395,품질은쓰레기에다가 맨날대모나해되니 잘될일있나,1
11723,청소아줌마가 사이다~~~~~,0
51373,요즘 월급으로는 하루 먹고살기도 부족해.,2
44972,최근에 동아리에서 만난 사람들이 너무 겉과 속이 다른 것 같아. ,2
6878,인물도곱고 맘씨도 아름다바라~~♡♡♡,0
49119,친구가 내가 의견을 얘기하면 항상 그건 아닌 것 같다고 말해. 난 그 말에 상처받는데 이 친구는 몰라.,2
37775,ㅋㅋㅋㅋㅋ 나 호주 사는데 흑인친구가 와웨 폰 샀다길래 봤더니 아이폰 판박이더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
590,며느리가 아픈 아내에게 맛있는 걸 사주라며 달마다 용돈을 보내줘.,0
37847, 그거 대체 무슨교육인가요?,1
47224,지금 혼자 회사에 남아 야근 중인데 너무 서러워.,2
2482,오늘 가족들이랑 놀이동산 가기로 했어!,0
34112,앵 백혈병이 9개월만에 치료가 되는거라고?ㅎㄷㄷㄷㄷㄷㄷㄷㄷㄷ슈퍼 사이어인이냐?ㅎㄷㄷㄷ,1
11961,광희님 진짜 착하고 성실하신것같아요,0
16339,나도 이제 내 건강에 자신이 없어.,1
50577,나이가 들어 암에 걸려서 사망하면 어떻하지?,2
60420, 짧게 써서 죄송하네요..,2
